name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,86,2017-08-25,hit,146.52,-9.74,131.036,0.75,4,1.0,0,0.726,0,0.727,0.0172,0.797,0.533,0.000152,0.103,0.0412,0.329
Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,86,2017-04-27,hit,202.54667,-6.351,136.94899999999998,0.875,4,1.0,1,0.507,1,0.503,0.199,0.798,0.539,1.66e-05,0.165,0.0421,0.394
XO TOUR Llif3,7GX5flRQZVHRAGd6B4TmDO,86,2017-08-25,hit,182.70676,-6.3660000000000005,155.096,0.6859999999999999,4,1.0,11,0.632,0,0.5870000000000001,0.00264,0.732,0.75,0.0,0.109,0.231,0.401
White Noise - 500 hz,65rkHetZXO6DQmBh3C2YtW,84,2017-10-13,hit,147.09673,-32.354,0.0,0.0,0,0.0,10,0.282,0,0.326,0.923,0.0,4.98e-05,0.297,0.11,0.0,0.0
I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,87,2017-05-19,hit,197.43663999999998,-7.621,91.97,0.47100000000000003,4,1.0,9,0.5529999999999999,1,0.631,0.535,0.752,0.505,2.55e-06,0.104,0.253,0.419
Location,152lZdxL1OR0ZMW6KquMif,84,2017-04-27,hit,219.08,-11.462,80.126,0.301,4,0.9890000000000001,1,0.439,0,0.721,0.33,0.736,0.449,0.000162,0.0898,0.425,0.326
Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,85,2017-08-11,hit,163.87028999999998,-6.457999999999999,154.084,0.09300000000000001,4,0.8490000000000001,10,0.373,1,0.39299999999999996,0.047,0.643,0.783,0.0,0.083,0.0856,0.579
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,85,2017-04-14,hit,177.0,-6.638,150.011,0.614,4,1.0,1,0.568,0,0.359,0.000282,0.908,0.621,5.39e-05,0.0958,0.102,0.421
ocean eyes,7hDVYcQq6MxkdJGweuCtl9,86,2017-12-22,hit,200.37927,-7.65,144.892,0.25,4,1.0,4,0.499,0,0.57,0.816,0.511,0.363,0.0317,0.084,0.041,0.169
bellyache,51NFxnQvaosfDDutk0tams,86,2017-02-24,hit,179.17238,-8.597000000000001,99.939,0.735,4,1.0,4,0.604,0,0.578,0.46,0.695,0.573,0.0734,0.482,0.106,0.408
Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,84,2017-08-25,hit,95.46667,-7.066,129.953,0.6859999999999999,4,1.0,7,0.551,0,0.611,0.847,0.734,0.57,2.14e-05,0.112,0.133,0.689
my boy,1RGasjWLZ4qMN7wbtkLa3u,85,2017-12-22,hit,170.85246999999998,-8.745,89.936,0.114,4,0.882,11,0.209,0,0.48,0.472,0.692,0.394,0.000191,0.117,0.207,0.324
Thunder,1zB4vmk8tFRmM9UULNzbLB,87,2017-06-23,hit,187.14667,-4.833,167.997,0.446,4,1.0,0,0.568,1,0.58,0.00671,0.605,0.822,0.134,0.147,0.0438,0.288
White Noise - 145 hz,6H4B9gJD6eQlNoEh8q85pP,82,2017-10-13,hit,135.48385,-40.449,0.0,0.0,0,0.0,2,0.004,0,0.185,0.944,0.0,2.03e-05,0.869,0.112,0.0,0.0
Believer,0pqnGHJpmpxLKifKRmU6WP,89,2017-06-23,hit,204.34667,-4.374,124.949,0.29100000000000004,4,1.0,10,0.6579999999999999,0,0.703,0.0622,0.776,0.78,0.0,0.081,0.128,0.666
Heaven,1HXy5I3HTWq8OvxCn0z7G7,80,2017-10-06,hit,179.50666999999999,-6.544,80.009,0.248,4,0.893,9,0.309,1,0.423,0.263,0.677,0.556,0.0,0.105,0.0306,0.521
Lust,7oJrVhiTPZGBXWPwhxjy9S,82,2017-12-12,hit,156.0,-5.641,160.084,0.81,4,0.9590000000000001,9,0.609,1,0.45799999999999996,0.138,0.718,0.767,0.0,0.114,0.166,0.519
Silence,7vGuf3Y35N4wmASOKLUVVU,85,2017-08-11,hit,180.82281,-3.093,141.971,0.379,4,1.0,4,0.207,1,0.395,0.256,0.52,0.761,4.96e-06,0.17,0.0853,0.286
Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,80,2017-02-01,hit,165.38667,-7.226,98.963,0.28,4,0.34,5,0.331,1,0.359,0.463,0.731,0.469,1.04e-06,0.103,0.0326,0.631
Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,79,2017-06-02,hit,222.53332999999998,-6.185,75.975,0.0,4,0.915,10,0.551,1,0.618,0.0153,0.464,0.813,0.0,0.254,0.0416,0.516
"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,85,2017-09-08,hit,174.8,-4.154,103.073,0.478,4,1.0,8,0.43200000000000005,1,0.534,0.0337,0.663,0.708,0.0,0.0841,0.0473,0.742
Body,21RzyxY3EFaxVy6K4RqaU9,83,2017-10-27,hit,163.21628,-4.399,121.958,0.752,4,1.0,1,0.46399999999999997,1,0.488,0.0476,0.752,0.764,9.44e-05,0.0543,0.038,0.582
Perfect,0tgVpDi06FyKpA1z0VMD4v,88,2017-03-03,hit,263.4,-6.312,95.05,0.075,3,0.934,8,0.53,1,0.644,0.163,0.599,0.448,0.0,0.106,0.0232,0.168
Let You Down,52okn5MNA47tk87PeZJLEL,83,2017-10-06,hit,212.12,-5.665,148.066,0.25,4,0.983,5,0.31,0,0.473,0.298,0.656,0.721,0.0,0.173,0.122,0.468
The Way Life Goes (feat. Oh Wonder),2eAZfqOm4EnOF9VvN50Tyc,80,2017-08-25,hit,221.74697999999998,-3.612,82.008,0.466,4,1.0,1,0.337,1,0.546,0.617,0.703,0.757,0.0,0.106,0.05,0.696
1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,83,2017-05-05,hit,250.17333,-7.787999999999999,100.021,0.298,4,1.0,5,0.57,0,0.6409999999999999,0.57,0.62,0.574,0.0,0.19,0.0479,0.352
COPYCAT,5w7wuzMzsDer96KqxafeRK,83,2017-12-22,hit,194.71102,-10.977,124.90899999999999,0.516,4,0.9840000000000001,4,0.445,0,0.435,0.353,0.679,0.388,9.25e-05,0.341,0.0932,0.234
Eyes On You,5AnSllIrgGsCZzZJkVnApx,79,2017-11-17,hit,182.49333000000001,-6.982,97.155,0.305,4,0.993,9,0.358,1,0.539,0.323,0.606,0.652,0.0,0.201,0.0281,0.476
Drowning (feat. Kodak Black),1f5cbQtDrykjarZVrShaDI,80,2017-09-29,hit,209.26921000000002,-5.274,129.014,0.86,4,1.0,5,0.348,0,0.415,0.501,0.839,0.81,0.0,0.117,0.0568,0.814
Bank Account,2fQrGHiQOvpL9UgPvtYy6G,82,2017-09-23,hit,220.30667000000003,-8.228,75.016,0.841,4,1.0,8,0.39299999999999996,0,0.57,0.0151,0.884,0.346,7.04e-06,0.0871,0.351,0.376
When It Rains It Pours,1mMLMZYXkMueg65jRRWG1l,79,2017-06-02,hit,240.76,-5.069,128.02700000000002,0.8809999999999999,4,0.99,6,1.0,1,0.9790000000000001,0.013,0.551,0.801,6.03e-06,0.265,0.0303,0.625
Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,79,2017-11-03,hit,201.0,-8.237,91.87299999999999,0.174,4,0.95,5,0.488,1,0.425,0.615,0.661,0.373,0.0,0.177,0.0505,0.523
Unforgettable,3B54sVLJ402zGa6Xm4YGNe,84,2017-07-14,hit,233.90153999999998,-5.043,97.985,0.7040000000000001,4,1.0,6,0.195,1,0.397,0.0293,0.726,0.769,0.0101,0.104,0.123,0.733
